data_extracao;dep_administrativa;tipo;codigo;inep;nome;abr_nome;logradouro;numero;bairro;cep;latitude;longitude;telefone;email;url_website;blog;twitter;facebook;reg_conselho_tutelar;desc_reg_conselho_tutelar;reg_orcamento_part;desc_reg_orcamento_part;situacao_funcionamento;convenio_municipal;convenio_estadual;convenio_federal;convenio_fasc;escola_especial;cat_part_privada;cat_part_comunitaria;cat_part_confessional;cat_part_filantropica;mant_empresa_privada;mant_sindicato;mant_sistema_s;mant_ong;mant_apae;;
2022-01-01 04:20:54.753;PRIVADO;NI;5030;43185371;5030 EEI TRÃŠS CORAÃ‡Ã•ES                                  ;5030.TRÃŠS CORAÃ‡Ã•ES            ;R DEZESSEIS VILA MATO SAMPAIO                     ;623;BOM JESUS           ;91420620;-30.047.757;-511.623.576;33873108;creche3coracoes@gmail.com                         ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5031;43190316;5031 IEI TIA ROSA                                       ;5031 TIA ROSA                 ;R CINCO VILA VALNERI ANTUNES                      ;10;MÃRIO QUINTANA      ;91260350;-300.301.658;-511.094.676;33380586;crechetiarosa.valneriantunes@gmail.com            ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5032;43190650;5032 IEI JERUSALÃ‰M BEITH SHALOM                         ;5032 JERUSALÃ‰M-BEITH SHALOM   ;AV VITORIA                                        ;35;PASSO DAS PEDRAS    ;91225040;-30.028.367;-51.129.723;33506739;diretoria.principedapaz@gmail.com                 ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5033;43190383;5033 IEI ALAN MARIA TEREZA                              ;5033 TIA MARIA TEREZA         ;AV DEZ DE MAIO                                    ;265;PASSO DAS PEDRAS    ;91230480;-30.023.148.099.999.900;-51.122.773.599.999.900;33476431;alanmariatereza@gmail.com                         ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;14;EIXO BALTAZAR;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5034;43187471;5034 IEI ALAN BOM JESUS                                 ;5034 ALAN                     ;R PANAMA                                          ;324;BOM JESUS           ;91420200;-300.456.783;-511.578.594;33348727;ong.ligadeamparo@hotmail.com                      ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5035;43185274;5035 EEI NOSSA SENHORA APARECIDA VILA PINTO             ;5035 NOSSA SENHORA APARECIDA  ;R J VILA FATIMA-PINTO                             ;220;BOM JESUS           ;91420120;-300.501.193;-511.544.744;30267499;crechensaparecida@terra.com.br                    ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5036;43189032;5036 EEI MUNDO CRIANÃ‡A                                  ;5036 MUNDO CRIANÃ‡A            ;RUA 4                                             ;62;MORRO SANTANA       ;91450430;-300.455.451;-511.268.365;33670114;mundocrianca2011@hotmail.com                      ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5037;43185355;5037 IEI AELCA                                          ;5037 AELCA                    ;R GEN SALVADOR PINHEIRO                           ;799;VILA JARDIM         ;91320240;-300.373.761;-511.505.003;33346222;aelca@uol.com.br                                  ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5038;43185070;5038 IEI NOSSA SENHORA DE FÃTIMA -BOM JESUS             ;5038 N S FATIMA BOM JESUS     ;R OITO VILA MATO SAMPAIO                          ;32;BOM JESUS           ;91420591;-300.495.658;-511.600.356;33816659;instituicaonossasenhoradefatima@hotmail.com       ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5040;43190014;5040 IEI SAGRADA FAMÃLIA                                ;5040 SAGRADA FAMÃLIA          ;RUA 05 V. LARANJEIRAS                             ;174;MORRO SANTANA       ;91310001;-300.465.594;-511.293.932;980243637;lorecinead@hotmail.com                            ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5041;43185045;5041 EEI MENSAGEIROS DA LUZ                             ;41 LAR DO MENOR MENSAGEIROS DA;TRAV. CEL ANTONIO CARNEIRO PINTO                  ;195;PETRÃ“POLIS          ;90460020;-300.396.671;-511.854.302;33352849;mensageirosdaluz1976@hotmail.com                  ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5042;43185517;5042 IEI PIU PIU                                        ;5042 PIU PIU                  ;R JACINTO GOMES                                   ;683;SANTANA             ;90040270;-30.043.907.599.999.900;-51.209.109.899.999.900;30296737;CRECHEVILAPLANETARIO@GMAIL.COM                    ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5043;43189067;5043 IEI LUPICINIO RODRIGUES                            ;5043 LUPICINIO RODRIGUES      ;R ALMIRANTE ALVARO A DA MOTTA E SILVA             ;200;MENINO DEUS         ;90160130;-300.449.969;-512.202.849;32110416;lupi@cepa.org.br                                  ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;;
2022-01-01 04:20:54.753;PRIVADO;NI;5044;43187609;5044 EEI CASA DO PEQUENINO                              ;5044 CASA DO PEQUENINO        ;AV AZENHA                                         ;366;AZENHA              ;90160004;-300.469.886;-512.136.191;32230043;casapequenino@gmail.com                           ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5045;43190120;5045 EEI SOMAI                                          ;5045 SOMAI LAR DAS MENINAS    ;R BOM JESUS                                       ;610;BOM JESUS           ;91420030;-300.436.105;-511.509.089;                    ;creche.somai@yahoo.com.br                         ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5046;43190707;5046 IEI NSA SRA DE FÃTIMA NOVO MUNDO                   ;5046 N S FATIMA NOVO MUNDO    ;AV MARTIM FELIX BERTA                             ;2575;RUBEM BERTA         ;91270650;-30.031.179;-511.135.289;33876460;clubedemaess@terra.com.br                         ;                                                                                                    ;;;;10;NORDESTE/EIXO BALTAZAR;6;NORDESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5048;43108865;5048 IEI HELOISA BECKER                                 ;5048 HELOISA BECKER           ;R SAO MANOEL                                      ;1909;RIO BRANCO          ;90620110;-300.500.031;-512.006.183;32233714;infantillar@hotmail.com                           ;                                                                                                    ;;;;8;CENTRO;16;CENTRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5049;43184979;5049 IEI BRINCANDO DE CIRANDA                           ;5049 BRINCANDO DE CIRANDA     ;R JOSE MADRID                                     ;736;JARDIM CARVALHO     ;91430580;-300.492.423;-511.509.889;33814301;brincandodeciranda@bol.com.br                     ;                                                                                                    ;;;;3;BOM JESUS/LESTE;3;LESTE;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5050;43190391;5050 EEI NSA SRA APARECIDA SÃƒO PEDRO                    ;5050 NOSSA SENHORA APARECIDA  ;AV IPIRANGA                                       ;5229;PRAIA DE BELAS      ;90160092;-30.056.813;-511.869.432;33223047;criancasaopedro@bol.com.br                        ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5051;43185088;5051 EEI TURMA DO BARULHO                               ;5051 TURMA DO BARULHO         ;R TANAUI DA SILVA BOEIRA                          ;209;LOMBA DO PINHEIRO   ;91570440;-301.227.998;-511.027.429;30265796;ascovipa2008@gmail.com                            ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5052;43190049;5052 EEI SÃƒO PEDRO                                      ;5052 SÃƒO PEDRO                ;RUA PADRE ROQUE GONZALES                          ;315;LOMBA DO PINHEIRO   ;91570170;-301.155.737;-51.511.019.681;31784511;ed.infantilsaopedro@gmail.com                     ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5053;43185312;5053 IEI BALÃƒO MÃGICO                                   ;5053 BALÃƒO MÃGICO             ;RUA RIO NEGRO - LOMBA DO PINHEIRO                 ;59;LOMBA DO PINHEIRO   ;91570330;-301.186.663;-51.510.962.297;30224531;balaomagicocreche@gmail.com                       ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5054;43183069;5054 EEI CASA DA CRIANÃ‡A ALGODÃƒO DOCE                   ;5054 ALGODÃƒO DOCE             ;R SÃƒO MARCOS - LOMBA DO PINHEIRO                  ;150;LOMBA DO PINHEIRO   ;91570380;-301.179.578;-510.971.373;30192458;crechealgodaodoce@terra.com.br                    ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5055;43185207;5055 IEI VOVÃ“ IDA                                       ;5055 VOVO IDA                 ;RUA DONA FIRMINA                                  ;1583;VILA JOÃƒO PESSOA    ;91520210;-300.759.542;-511.685.722;33250757;vovoida19@gmail.com                               ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5056;43185606;5056 EEI PAINEIRAS                                      ;5056 PAINEIRAS                ;LG PAINEIRAS                                      ;477;VILA JOÃƒO PESSOA    ;91510070;-300.713.849;-511.747.845;33284708;crechepaineiras@gmail.com                         ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5057;43187854;5057 EEI CAMPO DA TUCA                                  ;5057 CAMPO DA TUCA            ;RUA D                                             ;200;PARTENON            ;91510480;-300.709.027;-511.736.134;33220971;creche@campodatuca.org.br                         ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5058;43185649;5058 EEI TOPO GIGIO                                     ;5058 TOPO GIGIO               ;RUA SÃƒO JOSÃ‰ VILA SÃƒO JOSÃ‰ COMUNITÃRIA            ;29;VILA SÃƒO JOSÃ‰       ;91520470;-300.772.698;-511.638.843;33158057;escolatopogigio@gmail.com                         ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5059;43185592;5059 EEI ACOMUR                                         ;5059 ACOMUR                   ;RUA VIDAL DE NEGREIROS                            ;996;VILA SÃƒO JOSÃ‰       ;91520480;-300.703.867;-511.671.969;33183231;acomur@hotmail.com                                ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5060;43190308;5060 IEI MURIALDO                                       ;5060 MURIALDO                 ;TRAVESSA SÃƒO JOÃƒO                                 ;57;VILA SÃƒO JOSÃ‰       ;91520560;-300.730.572;-511.637.132;33152960;creche@murialdopoasocial.org.br                   ;                                                                                                    ;;;;4;PARTENON;7;PARTENON;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5061;43185436;5061 IEI VÃ“ BELINHA                                     ;5061 VÃ“ BELINHA               ;RUA MIGUEL OLVICTO DOS SANTOS                     ;71;LOMBA DO PINHEIRO   ;91550280;-300.972.645;-51.136.052;31033105;                                                  ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5062;43185614;5062 IEI ESTRELA MAGICA                                 ;5062 ESTRELA MÃGICA           ;R SANTA CATARINA ESTR JOÃƒO DE O REMIÃƒO            ;30;LOMBA DO PINHEIRO   ;91560000;-301.219.697;-511.085.822;33520881;crecheestrelamagica@hotmail.com                   ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5063;43185479;5063 IEI NOSSA SENHORA APARECIDA -VILA PINHAL           ;5063 NÂª S APARECIDA VILA PINHA;R ABACATEIRO                                      ;195;LOMBA DO PINHEIRO   ;91560480;-301.203.592;-511.066.651;                    ;escolapinhal@hotmail.com                          ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5064;43187382;5064 EEI RECREIO DA DIVISA                              ;5064.RECREIO DA DIVISA        ;ESTR JOÃƒO DE OLIVEIRA REMIÃƒO                      ;6269;LOMBA DO PINHEIRO   ;91130540;-301.237.905;-511.079.968;33177469;recreiodadivisa@gmail.com                         ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5065;43187781;5065 IEI ARCO IRIS ENCANTADO                            ;5065 ARCO IRIS ENCANTADO      ;R GUAIBA-LOMBA DO PINHEIRO                        ;95;LOMBA DO PINHEIRO   ;91560640;-301.105.187;-511.120.846;30292214;                                                  ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5066;43187137;5066 EEI MEU NENE                                       ;5066 MEU NENE                 ;R ERNESTO LISCANO                                 ;195;AGRONOMIA           ;91540310;-300.882.007;-511.266.516;33154217;cristiane-fogassafonseca@hotmail.com              ;                                                                                                    ;;;;9;LOMBA DO PINHEIRO/AGRONOMIA;4;LOMBA DO PINHEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5067;43187838;5067 IEI NOSSA SENHORA DA GLORIA                        ;5067 NOSSA SENHORA DA GLORIA  ;CLAUDIONOR DE MORAIS                              ;252;CASCATA             ;91710150;-300.780.113;-511.896.033;33397463;crechecomgloria@hotmail.com                       ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5069;43185185;5069 IEI CRECHE LAR DA CRIANCA                          ;5069 LAR DA CRIANÃ‡A           ;R NOSSA SENHORA DO BRASIL-SANTA TERESA            ;83;SANTA TEREZA        ;90850510;-300.699.447;-512.224.929;32320503;ieicrechelardacrianca@gmail.com                   ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5070;43185053;5070 IEI CENEAMM 1 DE MAIO                              ;5070 CENEAMM 1 DE MAIO        ;ESTR BARCELLOS                                    ;2268;CASCATA             ;91712300;-300.907.206;-51.179.328;33184152;ceneamm@gmail.com                                 ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5071;43190219;5071 EEI CRIANÃ‡A FELIZ                                  ;5071 CRIANÃ‡A FELIZ            ;R CANUDOS                                         ;625;CASCATA             ;91712340;-300.935.696;-511.743.931;33851641;asmovica254@gmail.com                             ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5072;43185282;5072 IEI AMAVTRON                                       ;5072 AMAVTRON                 ;R CAIXA ECONOMICA                                 ;633;SANTA TEREZA        ;90840610;-300.745.487;-512.222.956;32333150;iceiamavtron@gmail.com                            ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5073;43190405;5073 EEI MATO GROSSO                                    ;5073 MATO GROSSO              ;RUA OCTAVIO DE SOUZA                              ;1818;TERESÃ“POLIS         ;90840350;-300.809.394;-512.289.879;32662407;escolamt2017@gmail.com                            ;                                                                                                    ;;;;6;CENTRO SUL/SUL;12;CENTRO-SUL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5074;43190537;5074 IEI BOA ESPERANÃ‡A                                  ;5074 BOA ESPERANÃ‡A            ;RUA OSMAR SANTOS FREITAS                          ;40;SANTA TEREZA        ;90840405;-300.789.011;-51.218.418;30628064;secretaria.cencor1@hotmail.com                    ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5075;43187811;5075 IEI MARIA DOLABELLA PORTELA                        ;5075 MARIA DOLABELLA PORTELA  ;R DONA OTILIA                                     ;927;SANTA TEREZA        ;90830580;-300.815.506;-512.265.473;31098325;imaculatinaspoa.gestao-rh@hotmail.com             ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5076;43190570;5076 EEI DOM ORIONE                                     ;5076 DOM ORIONE               ;R URSA MAIOR                                      ;215;CRISTAL             ;90820200;-300.859.696;-512.324.344;32665774;orione@donorione.org.br                           ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;11;CRISTAL;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5077;43190553;5077 EEI NOSSA SENHORA DE NAZARÃ‰-DOM ORIONE             ;5077 NOSSA SENHORA DE NAZARÃ‰  ;R EUCLIDES DE ALMEIDA                             ;20;SANTA TEREZA        ;90840640;-300.790.974;-512.239.631;32412955;nazare@donorione.org.br                           ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5081;43190502;5081 EEI BRIZOLINHA                                     ;5081 BRIZOLINHA               ;AV ARROIO DOS PADRES                              ;130;CASCATA             ;91712390;-300.979.033;-511.877.896;33223095;cecojare@yahoo.com.br                             ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;9;GLÃ“RIA;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
2022-01-01 04:20:54.753;PRIVADO;NI;5082;43185096;5082 IEI MEDIANEIRA                                     ;5082 MEDIANEIRA               ;R CAIXA ECONOMICA                                 ;320;SANTA TEREZA        ;90840610;-300.725.293;-512.235.659;32233558;crechemedianeira@gmail.com                        ;                                                                                                    ;;;;5;GLÃ“RIA/CRUZEIRO/CRISTAL;10;CRUZEIRO;EM ATIVIDADE;SIM;NÃƒO;NÃƒO;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;NÃƒO;SIM;NÃƒO;NÃƒO;SIM;;
